#Linear Position. Run #2
#Time ( s )	Linear Position ( m )
29.1250	-14.431
29.1500	-14.468
29.1750	-14.468
29.2000	-14.468
29.2250	-14.468
29.2500	-14.468
29.2750	-14.468
29.3000	-14.468
29.3250	-14.468
29.3500	-14.468
29.3750	-14.468
29.4000	-14.431
29.4250	-14.431
29.4500	-14.356
29.4750	-14.281
29.5000	-14.206
29.5250	-14.132
29.5500	-14.019
29.5750	-13.907
29.6000	-13.795
29.6250	-13.683
29.6500	-13.571
29.6750	-13.496
29.7000	-13.384
29.7250	-13.346
29.7500	-13.272
29.7750	-13.234
29.8000	-13.197
29.8250	-13.160
29.8500	-13.122
29.8750	-13.085
29.9000	-13.047
29.9250	-13.047
29.9500	-13.010
29.9750	-13.010
30.0000	-13.010
30.0250	-13.010
30.0500	-13.010
30.0750	-13.010
30.1000	-13.010
30.1250	-13.010
30.1500	-13.010
30.1750	-13.047
30.2000	-13.085
30.2250	-13.122
30.2500	-13.160
30.2750	-13.234
30.3000	-13.309
30.3250	-13.384
30.3500	-13.496
30.3750	-13.608
30.4000	-13.683
30.4250	-13.795
30.4500	-13.870
30.4750	-13.982
30.5000	-14.019
30.5250	-14.094
30.5500	-14.132
30.5750	-14.206
30.6000	-14.281
30.6250	-14.318
30.6500	-14.356
30.6750	-14.431
30.7000	-14.431
30.7250	-14.468
30.7500	-14.468
30.7750	-14.468
30.8000	-14.468
30.8250	-14.468
30.8500	-14.468
30.8750	-14.468
30.9000	-14.468
30.9250	-14.468
30.9500	-14.468
30.9750	-14.431
31.0000	-14.393
31.0250	-14.356
31.0500	-14.281
31.0750	-14.206
31.1000	-14.094
31.1250	-13.982
31.1500	-13.870
31.1750	-13.758
31.2000	-13.683
31.2250	-13.571
31.2500	-13.459
31.2750	-13.384
31.3000	-13.346
31.3250	-13.272
31.3500	-13.234
31.3750	-13.197
31.4000	-13.160
31.4250	-13.122
31.4500	-13.085
31.4750	-13.047
31.5000	-13.010
31.5250	-13.010
31.5500	-13.010
31.5750	-13.010
31.6000	-13.010
31.6250	-13.010
31.6500	-13.010
31.6750	-13.010
31.7000	-13.010
31.7250	-13.047
31.7500	-13.047
31.7750	-13.085
31.8000	-13.122
31.8250	-13.160
31.8500	-13.234
31.8750	-13.309
31.9000	-13.421
31.9250	-13.496
31.9500	-13.608
31.9750	-13.720
32.0000	-13.832
32.0250	-13.907
32.0500	-13.982
32.0750	-14.057
32.1000	-14.094
32.1250	-14.132
32.1500	-14.206
32.1750	-14.244
32.2000	-14.318
32.2250	-14.393
32.2500	-14.431
32.2750	-14.468
32.3000	-14.468
32.3250	-14.505
32.3500	-14.505
32.3750	-14.505
32.4000	-14.505
32.4250	-14.505
32.4500	-14.505
32.4750	-14.505
32.5000	-14.505
32.5250	-14.468
32.5500	-14.431
32.5750	-14.393
32.6000	-14.356
32.6250	-14.244
32.6500	-14.169
32.6750	-14.094
32.7000	-13.982
32.7250	-13.870
32.7500	-13.795
32.7750	-13.683
32.8000	-13.571
32.8250	-13.496
32.8500	-13.421
32.8750	-13.346
32.9000	-13.272
32.9250	-13.197
32.9500	-13.160
32.9750	-13.085
33.0000	-13.085
33.0250	-13.010
33.0500	-12.973
33.0750	-12.935
33.1000	-12.935
33.1250	-12.935
33.1500	-12.935
33.1750	-12.935
33.2000	-12.935
33.2250	-12.935
33.2500	-12.935
33.2750	-12.973
33.3000	-13.010
33.3250	-13.047
33.3500	-13.047
33.3750	-13.085
33.4000	-13.160
33.4250	-13.234
33.4500	-13.309
33.4750	-13.384
33.5000	-13.496
33.5250	-13.608
33.5500	-13.720
33.5750	-13.795
33.6000	-13.870
33.6250	-13.945
33.6500	-14.019
33.6750	-14.094
33.7000	-14.132
33.7250	-14.206
33.7500	-14.281
33.7750	-14.318
33.8000	-14.393
33.8250	-14.431
33.8500	-14.468
33.8750	-14.468
33.9000	-14.505
33.9250	-14.505
33.9500	-14.505
33.9750	-14.505
34.0000	-14.505
34.0250	-14.505
34.0500	-14.505
34.0750	-14.505
34.1000	-14.468
34.1250	-14.431
34.1500	-14.393
34.1750	-14.356
34.2000	-14.281
34.2250	-14.169
34.2500	-14.094
34.2750	-13.982
34.3000	-13.870
34.3250	-13.758
34.3500	-13.683
34.3750	-13.571
34.4000	-13.496
34.4250	-13.384
34.4500	-13.346
34.4750	-13.272
34.5000	-13.234
